"category","ingredient","concern","quantity","proportion"
"mouthwash","carmine","low",7,0.0162037037037037
"mouthwash","carrageenan","low",5,0.0115740740740741
"mouthwash","chamomile-extract","low",4,0.00925925925925926
"mouthwash","cinnamon","low",5,0.0115740740740741
"mouthwash","citral","low",1,0.00231481481481481
"mouthwash","citronellol","low",1,0.00231481481481481
"mouthwash","cocamidopropyl-betaine","low",12,0.0277777777777778
"mouthwash","coumarin","low",1,0.00231481481481481
"mouthwash","disodium-edta","low",4,0.00925925925925926
"mouthwash","dmdm-hydantoin","low",1,0.00231481481481481
"mouthwash","domiphen-bromide","low",18,0.0416666666666667
"mouthwash","edta","low",9,0.0208333333333333
"mouthwash","fluoride-ion","low",10,0.0231481481481481
"mouthwash","geraniol","low",1,0.00231481481481481
"mouthwash","gum-arabic","low",1,0.00231481481481481
"mouthwash","hydrogen-peroxide","low",26,0.0601851851851852
"mouthwash","lecithin","low",1,0.00231481481481481
"mouthwash","linalool","low",3,0.00694444444444444
"mouthwash","linseed-oil","low",1,0.00231481481481481
"mouthwash","methyl-paraben","low",19,0.0439814814814815
"mouthwash","methyl-salicylate","low",78,0.180555555555556
"mouthwash","mica","low",3,0.00694444444444444
"mouthwash","orange-oil","low",5,0.0115740740740741
"mouthwash","papain","low",3,0.00694444444444444
"mouthwash","phosphoric-acid","low",30,0.0694444444444444
"mouthwash","phosphorous-acid","low",1,0.00231481481481481
"mouthwash","pine-oil","low",2,0.00462962962962963
"mouthwash","potassium-nitrate","low",2,0.00462962962962963
"mouthwash","propionic-acid","low",2,0.00462962962962963
"mouthwash","propyl-paraben","low",14,0.0324074074074074
"mouthwash","quillaja","low",3,0.00694444444444444
"mouthwash","saccharin","low",199,0.460648148148148
"mouthwash","silver","low",2,0.00462962962962963
"mouthwash","sodium-benzoate","low",176,0.407407407407407
"mouthwash","sodium-carbonate","low",1,0.00231481481481481
"mouthwash","sodium-chlorite","low",5,0.0115740740740741
"mouthwash","sodium-hydroxide","low",11,0.025462962962963
"mouthwash","sodium-laureth-sulfate","low",1,0.00231481481481481
"mouthwash","sodium-lauryl-sulfate","low",46,0.106481481481481
"mouthwash","sorbic-acid","low",2,0.00462962962962963
"mouthwash","tetrasodium-edta","low",8,0.0185185185185185
"mouthwash","thymol","low",75,0.173611111111111
"nail-polish","barium-lake","high",97,0.0181954605139749
"nail-polish","barium-sulfate","high",123,0.0230725942599887
"nail-polish","benzophenone","high",235,0.0440817857812793
"nail-polish","butyl-benzyl-phthalate","high",1,0.00018758206715438
"nail-polish","chromium-oxide","high",139,0.0260739073344588
"nail-polish","cocamide-dea","high",3,0.00056274620146314
"nail-polish","dandc-red-barium-lake","high",148,0.0277621459388482
"nail-polish","dibutyl-phthalate","high",1114,0.208966422809979
"nail-polish","diethyl-phthalate","high",1,0.00018758206715438
"nail-polish","formaldehyde","high",29,0.00543987994747702
"nail-polish","methyl-pyrrolidinone","high",2,0.00037516413430876
"nail-polish","triclosan","high",1,0.00018758206715438
"nail-polish","bismuth","medium",28,0.00525229788032264
"nail-polish","butylated-hydroxytoluene","medium",1,0.00018758206715438
"nail-polish","epoxy-resin","medium",29,0.00543987994747702
"nail-polish","ethyl-methacrylate","medium",3,0.00056274620146314
"nail-polish","glycol-ethers","medium",26,0.00487713374601388
"nail-polish","gold","medium",1,0.00018758206715438
"nail-polish","iron","medium",74,0.0138810729694241
"nail-polish","limonene","medium",4,0.00075032826861752
"nail-polish","manganese","medium",8,0.00150065653723504
"nail-polish","methyl-methacrylate","medium",12,0.00225098480585256
"nail-polish","phenoxyethanol","medium",82,0.0153817295066592
"nail-polish","phthalic-anhydride","medium",86,0.0161320577752767
"nail-polish","platinum","medium",52,0.00975426749202776
"nail-polish","propylene-glycol","medium",97,0.0181954605139749
"nail-polish","propylene-glycol-monomethyl-ether","medium",45,0.0084411930219471
"nail-polish","silica","medium",1,0.00018758206715438
"nail-polish","tin-oxide","medium",761,0.142749953104483
"nail-polish","triethanolamine","medium",3,0.00056274620146314
"nail-polish","trimellitic-anhydride","medium",196,0.0367660851622585
"nail-polish","triphenyl-phosphate","medium",1575,0.295441755768149
"nail-polish","2-2-butoxyethoxy_ethanol","low",1,0.00018758206715438
"nail-polish","2-metylpropanol","low",1,0.00018758206715438
"nail-polish","acetic-acid","low",32,0.00600262614894016
"nail-polish","adipic-acid","low",150,0.028137310073157
"nail-polish","amino-methyl-propanol","low",6,0.00112549240292628
"nail-polish","ammonium-hydroxide","low",5,0.0009379103357719
"nail-polish","amyl-acetate-mixed-isomers","low",231,0.0433314575126618
"nail-polish","amyl-cinnamate","low",1,0.00018758206715438
"nail-polish","benzoyl-peroxide","low",1,0.00018758206715438
"nail-polish","butane","low",1,0.00018758206715438
"nail-polish","butyl-acetate","low",4776,0.895891952729319
"nail-polish","butyl-paraben","low",31,0.00581504408178578
"nail-polish","butyric-acid","low",3,0.00056274620146314
"nail-polish","calcium-oxide","low",1,0.00018758206715438
"nail-polish","carmine","low",628,0.117801538172951
"nail-polish","cinnamyl-alcohol","low",1,0.00018758206715438
"nail-polish","citral","low",21,0.00393922341024198
"nail-polish","citronellol","low",2,0.00037516413430876
"nail-polish","collagen","low",1,0.00018758206715438
"nail-polish","collodion","low",1682,0.315513036953667
"nail-polish","denatonium-benzoate","low",5,0.0009379103357719
"nail-polish","diazolidinylurea","low",1,0.00018758206715438
"nail-polish","dipropylene-glycol-dibenzoate","low",171,0.032076533483399
"nail-polish","disodium-edta","low",14,0.00262614894016132
"nail-polish","edta","low",8,0.00150065653723504
"nail-polish","ergocalciferol","low",1,0.00018758206715438
"nail-polish","ethyl-cyanoacrylate","low",1,0.00018758206715438
"nail-polish","ethyl-paraben","low",35,0.0065653723504033
"nail-polish","fumaric-acid","low",1,0.00018758206715438
"nail-polish","geraniol","low",2,0.00037516413430876
"nail-polish","hexyl-cinnamal","low",1,0.00018758206715438
"nail-polish","hydroxy-methyl-pentanone","low",876,0.164321890827237
"nail-polish","hydroxycitronellal","low",1,0.00018758206715438
"nail-polish","isobutyl-acetate","low",84,0.0157568936409679
"nail-polish","isopentyl-acetate","low",5,0.0009379103357719
"nail-polish","isopropyl-acetate","low",2,0.00037516413430876
"nail-polish","isopropyl-alcohol","low",2945,0.552429187769649
"nail-polish","kaolin","low",6,0.00112549240292628
"nail-polish","lanolin","low",1,0.00018758206715438
"nail-polish","linalool","low",2,0.00037516413430876
"nail-polish","magnesium","low",1,0.00018758206715438
"nail-polish","magnesium-gluconate","low",21,0.00393922341024198
"nail-polish","magnesium-stearate","low",1,0.00018758206715438
"nail-polish","maleic-acid","low",57,0.0106921778277997
"nail-polish","methyl-acetate","low",1,0.00018758206715438
"nail-polish","methyl-paraben","low",124,0.0232601763271431
"nail-polish","methylisothiazolinone","low",1,0.00018758206715438
"nail-polish","mica","low",3678,0.68992684299381
"nail-polish","mineral-oil","low",36,0.00675295441755768
"nail-polish","n-butanol","low",561,0.105233539673607
"nail-polish","n-heptane","low",199,0.0373288313637216
"nail-polish","n-propyl-acetate","low",1203,0.225661226786719
"nail-polish","petroleum-distillates-hydrotreated-middle","low",1,0.00018758206715438
"nail-polish","phosphoric-acid","low",363,0.06809229037704
"nail-polish","polymethyl-methacrylate","low",1,0.00018758206715438
"nail-polish","potassium","low",1,0.00018758206715438
"nail-polish","propane","low",1,0.00018758206715438
"nail-polish","propyl-gallate","low",1,0.00018758206715438
"nail-polish","propyl-paraben","low",113,0.0211967735884449
"nail-polish","propylene","low",1,0.00018758206715438
"nail-polish","propylene-carbonate","low",74,0.0138810729694241
"nail-polish","quaternium-15","low",16,0.00300131307447008
"nail-polish","silver","low",125,0.0234477583942975
"nail-polish","sodium-benzoate","low",21,0.00393922341024198
"nail-polish","sodium-carbonate","low",1,0.00018758206715438
"nail-polish","sorbic-acid","low",2,0.00037516413430876
"nail-polish","talc","low",93,0.0174451322453573
"nail-polish","titanium-dioxide","low",11,0.00206340273869818
"nail-polish","toluenesulfonamide-formaldehyde-resin","low",34,0.00637779028324892
"personal-cleansing","triclosan","high",6,0.032967032967033
"personal-cleansing","alkyl-dimethyl-benzyl-ammonium","medium",1,0.00549450549450549
"personal-cleansing","bronopol","medium",6,0.032967032967033
"personal-cleansing","ethylenediamine","medium",1,0.00549450549450549
"personal-cleansing","phenoxyethanol","medium",24,0.131868131868132
"personal-cleansing","propylene-glycol","medium",27,0.148351648351648
"personal-cleansing","triethanolamine","medium",6,0.032967032967033
"personal-cleansing","acetic-acid","low",10,0.0549450549450549
"personal-cleansing","ammonium-chloride","low",8,0.043956043956044
"personal-cleansing","ammonium-laureth-sulfate","low",10,0.0549450549450549
"personal-cleansing","anthemis-nobilis-chamomile-flower","low",1,0.00549450549450549
"personal-cleansing","benzoic-acid","low",8,0.043956043956044
"personal-cleansing","butyl-paraben","low",4,0.021978021978022
"personal-cleansing","chamomile-compounds","low",4,0.021978021978022
"personal-cleansing","chamomile-extract","low",11,0.0604395604395604
"personal-cleansing","cinnamyl-alcohol","low",1,0.00549450549450549
"personal-cleansing","cocamidopropyl-betaine","low",31,0.17032967032967
"personal-cleansing","diazolidinylurea","low",11,0.0604395604395604
"personal-cleansing","disodium-edta","low",39,0.214285714285714
"personal-cleansing","dmdm-hydantoin","low",9,0.0494505494505494
"personal-cleansing","edta","low",34,0.186813186813187
"personal-cleansing","ergocalciferol","low",1,0.00549450549450549
"personal-cleansing","ethyl-paraben","low",7,0.0384615384615385
"personal-cleansing","geraniol","low",1,0.00549450549450549
"personal-cleansing","glucose","low",1,0.00549450549450549
"personal-cleansing","guar-gum","low",1,0.00549450549450549
"personal-cleansing","gum-arabic","low",1,0.00549450549450549
"personal-cleansing","hydrogen-peroxide","low",2,0.010989010989011
"personal-cleansing","hydroxycitronellal","low",1,0.00549450549450549
"personal-cleansing","imidazolidinyl-urea","low",2,0.010989010989011
"personal-cleansing","iodopropynyl-butylcarbamate","low",8,0.043956043956044
"personal-cleansing","lanolin","low",2,0.010989010989011
"personal-cleansing","lecithin","low",1,0.00549450549450549
"personal-cleansing","linalool","low",3,0.0164835164835165
"personal-cleansing","magnesium-ii-nitrate","low",7,0.0384615384615385
"personal-cleansing","magnesium-laureth-sulfate","low",1,0.00549450549450549
"personal-cleansing","magnesium-stearate","low",4,0.021978021978022
"personal-cleansing","methyl-paraben","low",33,0.181318681318681
"personal-cleansing","methylisothiazolinone","low",12,0.0659340659340659
"personal-cleansing","mineral-oil","low",10,0.0549450549450549
"personal-cleansing","nonoxynol-9","low",1,0.00549450549450549
"personal-cleansing","orange-oil","low",1,0.00549450549450549
"personal-cleansing","phosphoric-acid","low",2,0.010989010989011
"personal-cleansing","propyl-paraben","low",19,0.104395604395604
"personal-cleansing","propylene","low",1,0.00549450549450549
"personal-cleansing","propylene-carbonate","low",1,0.00549450549450549
"personal-cleansing","quaternium-15","low",1,0.00549450549450549
"personal-cleansing","sodium-acrylate","low",2,0.010989010989011
"personal-cleansing","sodium-benzoate","low",38,0.208791208791209
"personal-cleansing","sodium-cocoyl-isothionate","low",4,0.021978021978022
"personal-cleansing","sodium-hydroxide","low",5,0.0274725274725275
"personal-cleansing","sodium-hydroxymethylglycinate","low",6,0.032967032967033
"personal-cleansing","sodium-laureth-sulfate","low",9,0.0494505494505494
"personal-cleansing","sodium-lauryl-sulfate","low",4,0.021978021978022
"personal-cleansing","sorbic-acid","low",7,0.0384615384615385
"personal-cleansing","tetrasodium-edta","low",1,0.00549450549450549
"personal-cleansing","thymol","low",1,0.00549450549450549
"shampoo","benzophenone","high",11,0.00379965457685665
"shampoo","cocamide-dea","high",259,0.0894645941278066
"shampoo","diethanolamine","high",8,0.00276338514680484
"shampoo","formaldehyde","high",5,0.00172711571675302
"shampoo","maleic-anhydride","high",2,0.000690846286701209
"shampoo","phenolphthalein","high",2,0.000690846286701209
"shampoo","phosphorus","high",1,0.000345423143350604
"shampoo","triclosan","high",6,0.00207253886010363
"shampoo","4-aminophenol","medium",5,0.00172711571675302
"shampoo","alkyl-dimethyl-benzyl-ammonium","medium",2,0.000690846286701209
"shampoo","ammonia","medium",1,0.000345423143350604
"shampoo","bronopol","medium",9,0.00310880829015544
"shampoo","butylated-hydroxytoluene","medium",43,0.014853195164076
"shampoo","chlorhexidine","medium",1,0.000345423143350604
"shampoo","coal-tar","medium",21,0.00725388601036269
"shampoo","dimethylamine","medium",1,0.000345423143350604
"shampoo","eugenol","medium",49,0.0169257340241796
"shampoo","hexamethylene-tetramine","medium",1,0.000345423143350604
"shampoo","limonene","medium",443,0.153022452504318
"shampoo","meta-phenylenediamine","medium",2,0.000690846286701209
"shampoo","para-phenylenediamine","medium",8,0.00276338514680484
"shampoo","phenoxyethanol","medium",432,0.149222797927461
"shampoo","polystyrene","medium",1,0.000345423143350604
"shampoo","propylene-glycol","medium",715,0.246977547495682
"shampoo","pyrethrum","medium",1,0.000345423143350604
"shampoo","resorcinol","medium",7,0.00241796200345423
"shampoo","sodium-metabisulfite","medium",1,0.000345423143350604
"shampoo","tin-oxide","medium",11,0.00379965457685665
"shampoo","triethanolamine","medium",44,0.0151986183074266
"shampoo","zinc","medium",1,0.000345423143350604
"shampoo","zinc-chloride","medium",7,0.00241796200345423
"shampoo","1-amino-2-propanol","low",1,0.000345423143350604
"shampoo","1-hexadecanol","low",5,0.00172711571675302
"shampoo","4-chloro-3_5-xylenol","low",5,0.00172711571675302
"shampoo","acetic-acid","low",1,0.000345423143350604
"shampoo","adipic-acid","low",11,0.00379965457685665
"shampoo","amino-methyl-propanol","low",123,0.0424870466321244
"shampoo","ammonium-chloride","low",212,0.0732297063903282
"shampoo","ammonium-hydroxide","low",7,0.00241796200345423
"shampoo","ammonium-laureth-sulfate","low",366,0.126424870466321
"shampoo","ammonium-nonoxynol-4-sulfate","low",4,0.00138169257340242
"shampoo","amyl-cinnamate","low",21,0.00725388601036269
"shampoo","anthemis-nobilis-chamomile-flower","low",4,0.00138169257340242
"shampoo","azelaic-acid","low",2,0.000690846286701209
"shampoo","benzalkonium-chloride","low",5,0.00172711571675302
"shampoo","benzoic-acid","low",76,0.0262521588946459
"shampoo","benzyl-benzoate","low",96,0.033160621761658
"shampoo","benzyl-salicylate","low",138,0.0476683937823834
"shampoo","boron-nitride","low",2,0.000690846286701209
"shampoo","bromelain","low",17,0.00587219343696028
"shampoo","butane","low",43,0.014853195164076
"shampoo","butyl-paraben","low",86,0.029706390328152
"shampoo","calcium-chloride","low",1,0.000345423143350604
"shampoo","carmine","low",6,0.00207253886010363
"shampoo","carrageenan","low",18,0.00621761658031088
"shampoo","chamomile","low",12,0.00414507772020725
"shampoo","chamomile-compounds","low",46,0.0158894645941278
"shampoo","chamomile-extract","low",165,0.0569948186528497
"shampoo","chamomile-matricaria-recutita-flowers","low",4,0.00138169257340242
"shampoo","chloroxylenol","low",2,0.000690846286701209
"shampoo","cinnamaldehyde","low",6,0.00207253886010363
"shampoo","cinnamon","low",10,0.00345423143350604
"shampoo","cinnamyl-alcohol","low",3,0.00103626943005181
